HOUSEID,VEHID,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,HYBRID,URBAN,URBANSIZE,URBRUR,VEHCOMM,VEHOWNMO,VEHYEAR,WRKCOUNT,VEHAGE,HOMEOWN,HOMETYPE,LIF_CYC,ANNMILES,FUELTYPE,GSYRGAL,GSTOTCST,VEHTYPE
63324363,3,2,14,2,2,2,2,4,6,2,2,18,2005,0,4,1,1,02,8000,4,561,1768,4
63325164,2,2,3,2,2,2,2,1,4,1,2,12,2002,2,7,2,1,02,5000,4,393,1301,1
63328334,2,2,16,2,2,2,2,4,6,2,2,72,2002,1,7,1,1,10,10000,4,1011,3345,3
63344147,1,2,17,2,2,2,2,1,1,1,2,24,2006,0,3,1,1,10,10000,4,168,512,1
63350009,2,2,15,2,2,2,2,1,4,1,2,18,2004,2,5,2,3,02,18000,4,532,1628,1
63362543,1,1,4,1,2,1,2,4,6,2,2,12,2008,0,1,1,1,09,3700,4,46,152,1
63368572,1,2,15,2,2,2,1,4,6,2,2,24,2006,0,3,1,1,10,20000,4,269,824,1
63371563,3,2,17,2,3,2,2,4,6,2,2,5,2002,1,7,1,1,10,240,4,297,951,1
63374452,1,2,8,2,1,2,2,1,4,1,2,5,2007,2,2,1,1,10,3120,4,427,1238,1
63384330,1,2,18,3,3,2,2,4,6,2,2,2,2006,2,3,1,1,06,9000,4,461,1395,3
63386718,1,2,18,2,4,2,2,1,1,1,2,48,2005,1,4,1,1,10,13000,4,803,2416,1
63407154,2,2,11,2,2,2,2,1,1,1,2,6,2005,2,4,1,1,02,20000,4,632,1858,1
63408580,2,2,6,2,2,2,2,1,1,1,2,12,2008,0,1,1,1,10,7112,4,81,247,1
63409046,1,1,12,1,1,1,2,4,6,2,2,60,2002,1,7,1,3,01,15000,4,239,765,1
63418383,2,3,17,3,4,3,2,1,4,1,1,2,2007,2,2,1,1,08,78000,4,3298,10916,4
63421990,2,3,18,3,3,3,2,1,3,1,2,72,2003,2,6,1,1,10,12000,4,886,2570,3
63464773,1,2,18,2,3,2,2,4,6,2,2,48,2005,1,4,1,1,02,6000,4,266,772,1
63482834,1,2,13,2,3,2,2,4,6,2,2,24,2003,1,6,1,1,02,6000,4,693,2100,3
63483970,1,2,18,4,2,2,2,1,4,1,2,5,2008,2,1,1,1,06,14112,4,695,2129,2
63499805,1,1,6,2,1,2,2,1,5,1,2,48,2008,0,1,1,1,10,3400,4,474,1449,1
63501490,1,2,17,2,3,2,2,4,6,2,2,12,2008,2,1,1,1,02,29000,4,1117,3384,1
63502349,1,3,18,5,3,3,2,1,1,1,2,24,2006,3,3,1,1,06,13000,4,785,2307,2
63527771,2,2,17,2,2,2,2,1,1,1,2,60,2003,2,6,1,1,02,32000,4,790,2322,1
63547210,2,2,14,2,2,2,2,4,6,2,2,48,2005,0,4,1,1,10,20000,4,568,1720,4
63553220,1,1,12,1,1,1,2,1,4,1,2,48,2004,1,5,1,1,01,5400,4,971,2818,3
63596843,1,2,18,3,3,2,2,1,5,1,2,6,2008,2,1,1,1,08,22000,4,1849,6120,4
63596991,1,2,18,2,2,2,2,4,6,2,2,14,2003,1,6,1,1,10,1000,4,316,916,3
63598762,1,1,8,1,1,1,2,4,6,2,2,9,2007,0,2,1,4,09,7532,4,208,616,1
63647370,2,2,17,3,2,2,2,1,4,1,2,24,2005,2,4,1,1,04,15000,4,994,3130,3
63659056,2,2,5,2,2,2,2,4,6,2,2,6,2002,1,7,1,1,10,18000,4,411,1207,2
63661899,3,3,18,4,3,2,2,1,4,1,2,24,2002,2,7,1,1,06,5000,4,204,674,1
63683088,2,2,17,5,5,2,2,4,6,2,2,17,2004,1,5,1,1,06,20000,4,840,2780,4
63697003,1,2,12,2,3,2,2,4,6,2,2,12,2005,2,4,1,1,02,14000,4,756,2289,3
63746200,1,2,10,4,2,2,2,1,5,1,2,60,2003,1,6,1,1,04,6000,4,896,2715,2
63764183,2,2,18,3,3,2,2,1,4,1,2,48,2004,2,5,1,1,06,12000,4,893,2734,3
63787388,1,2,12,2,2,2,2,2,6,1,2,48,2004,0,5,1,1,10,1200,4,249,721,1
63807606,1,3,18,4,2,2,2,4,6,2,2,60,2003,2,6,1,1,06,7000,4,550,1597,3
63812851,1,3,17,3,2,2,2,1,3,1,2,4,2003,3,6,2,1,08,21000,4,713,2246,1
63846043,2,2,12,2,2,2,2,1,1,1,2,30,2003,2,6,1,1,02,9000,4,616,1788,3
63860179,2,2,14,4,2,2,2,4,6,2,2,72,2003,1,6,1,1,04,15000,4,576,1671,1
63868634,2,2,12,2,3,2,2,1,1,1,2,12,2005,0,4,1,2,10,4000,4,413,1242,2
63880926,2,2,12,2,2,2,2,4,6,2,2,36,2006,0,3,1,2,10,10000,4,425,1303,1
63890158,1,2,18,2,3,2,2,1,4,1,2,19,2007,2,2,1,1,02,16000,4,826,2602,3
63891221,2,3,12,3,3,3,2,4,6,2,2,4,2008,0,1,1,1,02,10500,4,519,1526,1
63925359,1,2,18,2,3,2,2,4,6,2,2,72,2002,0,7,1,1,10,1021,4,359,1086,1
63932218,1,2,14,4,2,2,2,4,6,2,2,12,2007,2,2,1,2,06,15000,4,853,2584,2
63933925,2,3,9,4,3,3,2,1,1,1,2,72,2002,1,7,1,3,08,3000,4,466,1412,4
64019965,1,2,9,5,2,2,2,1,4,1,2,14,2005,1,4,1,4,04,13000,4,471,1482,2
64056755,1,2,15,4,2,2,2,4,6,2,2,13,2008,2,1,1,4,06,19732,4,909,2782,4
64057471,1,1,5,1,1,1,2,1,4,1,2,24,2006,0,3,1,1,01,1500,4,271,785,1
64059840,1,2,16,2,2,2,2,1,1,1,2,48,2005,1,4,1,1,10,5000,4,273,826,1
64090928,1,3,8,3,3,3,2,4,6,2,2,17,2008,1,1,1,1,10,5000,4,75,226,1
64146740,1,2,12,4,4,2,2,1,4,1,2,36,2005,2,4,1,1,06,15000,4,363,1110,1
64169570,1,2,16,2,2,2,2,4,6,2,2,3,2003,1,6,1,1,02,8000,4,462,1349,2
64182636,2,2,18,4,3,3,2,4,6,2,2,36,2005,2,4,1,1,06,12000,4,668,2136,4
64216782,1,3,18,4,3,2,2,1,1,1,2,4,2007,2,2,1,1,06,7500,4,535,1565,1
64229380,2,2,14,2,2,2,2,1,3,1,2,36,2002,0,7,1,1,10,7500,4,284,858,1
64234946,1,2,14,2,2,2,2,4,6,2,2,24,2006,1,3,1,1,10,15000,4,455,1338,1
64235121,1,3,14,3,5,3,2,1,2,1,2,36,2002,2,7,1,1,02,5000,4,14,40,1
64238458,2,2,4,2,3,2,2,1,4,1,2,18,2002,1,7,1,1,10,300,4,623,1808,3
64264532,2,2,18,4,3,2,2,4,6,2,2,48,2003,2,6,1,1,06,30000,4,1050,3072,3
64282237,1,2,18,2,2,2,2,1,4,1,2,36,2005,2,4,1,1,02,12000,4,816,2498,1
64287661,2,1,16,1,3,1,2,4,6,2,2,84,2002,1,7,1,1,01,5000,4,428,1370,4
64294007,1,2,17,2,2,2,2,4,6,2,2,3,2008,2,1,1,1,02,24000,4,652,1893,1
64313841,1,2,18,2,2,2,2,1,5,1,2,7,2008,1,1,1,3,02,7572,4,749,2396,1
64338125,2,2,8,2,2,2,2,1,4,1,2,72,2002,1,7,1,1,02,8000,4,688,2168,1
64372718,1,2,16,3,2,2,2,4,6,2,2,36,2003,1,6,1,1,06,20000,4,621,1986,1
64387703,1,2,5,2,2,2,2,1,2,1,2,24,2004,0,5,1,1,10,2500,4,985,2983,1
64446954,1,2,8,2,1,2,2,2,6,1,2,48,2005,0,4,1,1,10,18000,4,759,2231,2
64452795,1,2,18,2,3,2,2,1,5,1,2,36,2005,1,4,1,1,10,8000,4,88,268,1
64452795,2,2,18,2,3,2,2,1,5,1,2,60,2003,1,6,1,1,10,12000,4,449,1373,3
64471901,2,2,18,4,2,2,2,1,5,1,2,10,2008,2,1,1,1,04,12000,4,565,1728,3
64477499,2,2,17,2,4,2,2,1,4,1,2,48,2004,2,5,1,1,02,8000,4,1618,4696,4
64481508,3,2,18,2,5,2,1,4,6,2,2,48,2004,2,5,1,1,02,5000,4,121,355,1
64493547,1,1,17,2,1,2,2,1,3,1,2,10,2008,1,1,1,1,02,30000,4,1515,4591,2
64506915,1,3,5,3,2,2,2,1,4,1,2,12,2003,0,6,1,1,08,10000,4,894,2593,4
64514808,1,1,10,2,1,2,2,1,5,1,2,1,2009,0,1,1,3,10,4800,4,306,938,1
64521187,1,1,8,1,1,1,2,4,6,2,2,84,2003,1,6,2,1,09,10000,4,547,1656,1
64532512,1,4,18,5,4,4,2,1,4,1,2,36,2005,4,4,1,1,06,14000,4,1050,3180,4
64532512,4,4,18,5,4,4,2,1,4,1,2,12,2004,4,5,1,1,06,20000,4,608,1841,1
64535616,2,2,18,4,2,2,2,1,1,1,2,36,2005,1,4,2,1,06,12000,4,634,1940,1
64558174,1,2,14,2,2,2,2,4,6,2,2,21,2007,0,2,1,1,10,14000,4,597,1823,1
64578846,1,2,18,4,3,2,2,4,6,2,2,60,2003,2,6,1,1,04,12000,1,1591,5467,4
64633745,1,3,17,6,3,3,2,1,2,1,2,12,2007,3,2,1,1,06,12000,4,396,1199,3
64689498,2,2,10,4,2,2,2,1,4,1,2,24,2005,2,4,1,1,04,15000,4,1889,6253,3
64690186,2,2,16,2,3,2,2,1,5,1,2,60,2004,1,5,1,1,10,600,4,191,631,1
64699938,1,1,7,1,4,1,2,4,6,2,2,24,2005,0,4,1,1,09,5000,4,677,2051,1
64705839,1,2,16,2,2,2,2,4,6,2,2,48,2003,2,6,1,1,02,12000,4,303,891,1
64716433,1,2,18,4,4,2,2,4,6,2,2,8,2006,1,3,1,1,06,10950,4,199,607,2
64742843,3,2,15,2,4,2,2,1,3,1,2,4,2005,2,4,1,1,02,9000,4,489,1480,1
64789017,2,2,17,3,2,2,2,4,6,2,2,48,2005,2,4,1,1,06,12000,4,881,2670,1
64818597,1,2,4,2,3,2,2,4,6,2,2,36,2005,2,4,1,1,02,12000,4,1446,4343,4
64830339,2,2,8,3,2,3,2,1,3,1,2,24,2007,0,2,1,1,10,10000,4,119,380,1
64842921,2,1,10,1,2,1,2,1,4,1,2,72,2002,0,7,1,1,09,4500,4,247,714,4
64901024,2,2,18,2,3,2,2,2,6,1,2,27,2006,1,3,1,1,02,4000,4,331,1093,4
64933623,2,2,16,2,2,2,2,1,1,1,2,12,2008,0,1,1,1,10,7917,4,152,477,3
64940171,1,2,12,2,2,2,2,1,1,1,2,72,2002,0,7,1,1,10,2000,4,535,1553,3
64998695,1,1,3,1,1,1,2,4,6,2,2,48,2004,0,5,1,1,09,15000,4,613,1961,3
65057777,2,2,18,4,2,2,2,4,6,2,2,48,2004,1,5,1,1,06,12000,4,535,1637,3
65062306,1,2,5,2,1,2,2,4,6,2,2,24,2007,0,2,1,1,10,5000,4,389,1189,4
65065615,2,3,8,3,6,3,2,4,6,2,2,18,2007,3,2,1,1,02,13000,4,264,800,1
65112706,1,4,18,4,3,3,2,4,6,2,2,33,2006,3,3,1,1,08,10000,4,893,2706,3
65129816,1,3,18,3,3,3,2,1,5,1,2,18,2006,2,3,1,1,10,5000,4,176,582,3
65150016,1,2,18,2,3,2,2,4,6,2,2,36,2003,2,6,1,1,02,15000,4,359,1079,1
65150847,1,2,11,2,2,2,2,1,3,1,2,72,2002,2,7,1,2,02,5000,4,454,1336,4
65164004,1,2,14,2,2,2,2,1,5,1,2,24,2006,2,3,1,1,02,13000,4,513,1697,1
65207497,3,4,17,6,4,4,2,1,5,1,2,72,2003,4,6,1,3,04,20000,4,698,2138,3
65222669,1,2,16,2,4,2,1,1,5,1,2,60,2003,1,6,1,1,10,13000,4,627,2073,3
65226256,1,2,12,2,2,2,2,2,6,1,2,36,2005,2,4,1,1,02,9000,4,768,2353,4
65227516,2,2,8,6,5,2,2,4,6,2,2,2,2002,2,7,1,1,04,24000,4,692,2008,3
65228269,2,3,18,4,3,2,2,4,6,2,2,72,2002,1,7,1,1,08,10000,4,577,1767,1
65246825,1,3,18,3,3,3,2,1,4,1,2,12,2008,3,1,1,2,02,13000,4,641,1962,1
65257643,1,1,10,2,2,2,1,1,4,1,2,36,2005,0,4,1,1,10,10000,4,145,444,1
65267718,1,2,16,2,2,2,2,1,4,1,2,12,2008,1,1,1,1,02,13100,4,895,2597,3
65267978,3,3,18,3,3,3,2,1,4,1,2,36,2006,3,3,1,1,08,13000,4,470,1421,4
65274387,1,2,10,2,2,2,2,4,6,2,2,72,2003,1,6,1,3,10,35000,4,1272,4210,4
65284238,1,2,17,2,1,2,2,2,6,1,2,2,2008,2,1,1,1,02,4800,4,466,1371,1
65327742,1,1,9,2,2,2,2,1,5,1,2,12,2006,1,3,1,4,02,4000,4,488,1614,3
65377895,2,2,17,4,2,2,2,1,4,1,2,60,2003,1,6,1,2,06,4000,4,413,1364,2
65381119,4,3,18,6,3,3,2,4,6,2,2,5,2007,1,2,1,1,04,10800,4,399,1218,2
65415416,2,2,17,4,2,2,2,4,6,2,2,48,2004,1,5,2,1,06,15000,4,747,2168,3
65462867,1,2,18,4,2,2,1,1,1,1,2,24,2006,2,3,1,1,04,10000,4,353,1025,3
65473032,1,2,18,2,2,2,2,1,4,1,2,30,2006,2,3,2,1,02,4000,4,256,845,1
65495678,3,2,12,6,3,2,2,4,6,2,2,24,2003,2,6,2,1,06,7500,4,800,2558,1
65505353,2,2,18,2,3,2,2,1,4,1,2,48,2004,2,5,1,1,02,24000,4,1091,3190,4
65516434,1,4,18,5,5,4,2,1,5,1,2,9,2008,1,1,1,1,06,11248,4,846,2592,3
65531099,2,2,18,3,3,1,2,1,4,1,2,36,2005,1,4,1,1,05,20000,4,1448,4792,4
65549870,2,3,18,3,3,2,2,2,6,1,2,36,2006,2,3,1,1,08,7000,4,569,1722,3
65598186,1,2,17,2,2,2,2,2,6,1,2,3,2008,0,1,1,1,10,4000,4,348,1054,3
65600632,2,3,18,3,3,2,2,4,6,2,2,18,2002,2,7,1,1,08,20000,4,873,2643,3
65606689,1,3,5,3,5,2,2,4,6,2,2,48,2004,1,5,1,4,08,36000,4,1180,3450,1
65625729,1,1,7,1,1,1,2,4,6,2,2,9,2008,1,1,2,2,01,7809.333333,4,438,1402,1
65628757,1,1,18,1,1,1,2,1,1,1,2,8,2008,1,1,1,1,01,8014.5,4,1059,3244,1
65647682,1,1,12,1,3,1,2,4,6,2,2,24,2006,0,3,1,1,09,5000,4,397,1271,4
65670868,1,2,18,2,2,2,2,4,6,2,2,24,2006,2,3,1,1,02,18000,4,368,1178,3
65671650,2,2,9,2,4,2,2,4,6,2,2,60,2003,0,6,1,1,10,12000,4,533,1612,3
65693979,1,1,14,1,1,1,2,1,4,1,2,72,2002,1,7,1,3,01,15000,4,585,1719,3
65750694,2,1,4,1,3,1,2,2,6,1,2,24,2007,0,2,1,3,09,10000,4,1074,3156,3
65755037,1,1,14,1,1,1,2,4,6,2,2,24,2006,0,3,1,3,09,10000,4,464,1347,1
65761373,1,2,18,3,2,2,2,1,4,1,2,36,2004,1,5,1,1,04,3000,4,486,1471,1
65764691,1,2,5,2,2,2,2,4,6,2,2,48,2004,2,5,1,4,02,10000,4,384,1162,1
65768046,3,3,18,3,3,2,2,4,6,2,2,6,2002,2,7,1,1,08,4000,4,328,1031,4
65770852,2,3,18,4,2,2,2,1,2,1,2,84,2002,2,7,1,1,06,20000,4,814,2692,1
65788361,1,2,17,4,3,2,2,1,2,1,2,36,2005,1,4,1,1,04,12000,4,450,1379,2
65789032,1,1,6,1,2,1,2,1,2,1,2,12,2007,0,2,1,1,09,5000,4,412,1319,4
65807888,2,3,17,4,3,3,2,4,6,2,2,24,2005,2,4,1,1,08,7500,4,552,1825,1
65845778,1,2,12,2,2,2,2,1,5,1,2,60,2003,2,6,1,1,02,10000,4,553,1674,2
65905168,2,2,14,2,2,2,2,4,6,2,2,48,2005,2,4,1,1,10,3000,4,112,340,3
65969786,1,1,9,1,1,1,2,1,4,1,2,24,2007,1,2,1,1,01,21136,4,321,931,3
65973617,1,2,18,2,3,2,2,1,3,1,2,36,2003,2,6,1,1,02,40000,4,1048,3354,1
65989878,1,4,18,4,6,4,2,1,2,1,2,48,2004,4,5,1,1,02,10000,4,720,2303,1
66016847,2,2,18,3,2,2,2,4,6,2,2,36,2005,2,4,1,1,04,28000,4,878,2548,2
66032342,1,1,8,1,1,1,2,1,1,1,2,12,2007,1,2,2,3,01,200,4,143,417,1
66050980,1,2,12,2,3,2,2,1,5,1,2,48,2006,0,3,1,1,10,3000,4,490,1501,4
66053226,1,2,18,2,3,2,2,4,6,2,2,60,2004,1,5,1,1,10,7000,4,328,950,1
66067661,1,2,18,2,2,2,2,1,4,1,2,18,2006,1,3,1,1,02,15000,4,598,1735,4
66093099,2,2,12,2,3,2,2,4,6,2,2,72,2002,2,7,1,1,02,6000,4,328,965,4
66104267,1,2,14,4,2,2,2,1,4,1,2,12,2008,1,1,1,1,04,20000,4,632,1848,3
66118358,3,3,10,3,3,3,2,4,6,2,2,2,2007,1,2,1,4,08,42000,4,1435,4396,1
66167570,1,2,10,2,1,2,2,1,2,1,2,36,2005,0,4,1,3,10,4000,4,298,876,1
66205502,1,2,12,2,2,2,2,1,4,1,2,24,2007,0,2,1,1,10,7500,4,535,1620,2
66228266,1,2,11,2,2,2,2,4,6,2,2,12,2007,1,2,1,1,10,10000,4,768,2229,3
66231592,1,2,12,3,2,2,2,1,4,1,2,36,2005,2,4,1,4,06,11000,4,692,2289,4
66234717,2,2,17,2,2,2,2,1,4,1,2,30,2006,1,3,1,1,02,7000,4,870,2526,3
66241135,1,2,17,2,3,2,2,4,6,2,2,84,2002,0,7,1,1,10,7500,4,283,934,3
66265186,1,2,18,3,2,2,2,4,6,2,2,7,2005,2,4,1,1,04,18857.14286,4,631,2018,3
66265524,1,2,9,2,2,2,2,1,2,1,2,48,2004,2,5,1,1,02,10000,4,623,1885,4
66265841,1,2,15,4,2,2,2,1,2,1,2,72,2002,2,7,1,1,06,20000,4,696,2130,2
66310956,1,2,16,3,3,2,2,4,6,2,2,12,2003,1,6,1,1,04,15000,4,334,1013,1
66367062,1,2,4,2,2,2,2,1,4,1,2,12,2007,0,2,2,3,10,20000,4,739,2327,1
66369262,2,2,15,2,2,2,2,4,6,2,2,48,2004,0,5,1,1,10,17500,4,601,1924,1
66393614,1,3,15,3,5,3,2,1,2,1,2,48,2005,3,4,1,1,08,22000,4,478,1449,3
66397238,2,2,8,2,3,2,2,4,6,2,2,11,2008,0,1,1,1,10,5311.636364,4,227,658,4
66399308,2,2,10,4,3,2,2,1,2,1,2,60,2003,2,6,1,1,06,1200,4,368,1216,4
66401274,2,2,17,3,3,2,2,1,4,1,1,60,2003,2,6,1,1,06,10000,4,1029,3406,4
66417659,1,2,18,2,2,2,2,1,3,1,2,24,2007,0,2,1,1,10,12000,4,264,776,3
66428392,2,1,5,1,2,1,2,4,6,2,2,36,2006,0,3,1,1,09,5000,4,348,1052,4
66428909,1,2,6,3,2,2,2,1,3,1,2,36,2005,1,4,1,1,06,2000,4,441,1278,4
66477046,1,1,5,1,1,1,2,1,1,1,2,36,2005,0,4,1,1,09,12500,4,946,2866,1
66490380,1,3,18,4,2,2,2,2,6,1,2,36,2005,3,4,1,1,06,7000,4,578,1849,1
66492535,1,3,3,3,3,3,2,1,5,1,2,12,2007,2,2,1,1,02,18000,4,667,2207,1
66493608,1,2,17,2,2,2,2,1,2,1,2,0.5,2006,2,3,1,4,02,1224,4,433,1433,2
66502199,1,3,10,3,2,3,2,1,5,1,2,12,2007,2,2,1,2,10,12500,4,850,2812,4
66513300,1,2,18,2,3,2,2,1,1,1,2,7,2009,2,1,1,1,02,9600,4,483,1462,1
66518855,1,1,14,1,1,1,2,1,3,1,2,30,2006,0,3,2,1,01,8341,4,149,449,1
66523242,1,3,18,4,3,3,2,1,4,1,2,8,2007,3,2,1,1,06,16500,4,617,1789,3
66660697,3,2,18,2,3,2,2,2,6,1,2,24,2007,2,2,1,1,02,5000,4,479,1389,4
66697068,3,3,18,3,3,3,2,1,4,1,2,84,2002,2,7,1,1,02,6000,4,273,792,1
66703053,1,1,18,1,1,1,2,1,4,1,2,72,2002,0,7,1,1,09,6000,4,234,687,1
66713294,3,3,18,4,3,2,2,1,3,1,2,48,2004,2,5,1,1,06,15000,4,789,2485,4
66716455,1,1,10,1,1,1,2,1,1,1,2,36,2006,1,3,1,3,01,13000,4,349,1056,1
66717498,1,2,12,3,3,3,2,1,2,1,2,7,2004,2,5,2,2,02,5142.857143,4,279,924,1
66722661,1,3,18,3,3,3,2,1,4,1,2,48,2003,3,6,1,1,02,2000,4,320,1057,1
66724339,1,2,11,2,3,2,2,4,6,2,2,72,2003,2,6,1,3,10,15000,4,514,1556,1
66729820,1,3,16,3,3,2,2,1,4,1,2,6,2008,2,1,1,2,08,10400,4,266,772,1
66741046,1,1,10,1,1,1,2,1,2,1,2,0.5,2006,0,3,1,1,09,4800,4,233,747,1
66758585,1,1,6,1,1,1,2,1,1,1,2,60,2003,0,6,1,1,01,20033,4,455,1456,1
66769358,2,2,18,2,2,2,2,2,6,1,2,9,2008,2,1,1,1,02,10000,4,344,1005,1
66772910,1,2,12,2,3,2,2,4,6,2,2,6,2007,2,2,1,1,02,20000,4,1079,3268,3
66774718,1,2,17,2,2,2,2,4,6,2,2,12,2007,2,2,1,1,02,13000,4,534,1550,1
66783505,1,1,6,2,1,2,2,1,4,1,2,6,2006,0,3,1,1,10,5000,4,62,205,1
66792486,1,2,3,8,2,2,2,4,6,2,2,24,2005,1,4,2,1,04,12000,4,1138,3449,4
66802143,4,2,17,3,4,2,2,1,2,1,2,15,2003,2,6,1,1,04,8500,4,637,1929,3
66865063,2,2,17,5,2,2,2,4,6,2,2,48,2002,2,7,1,1,06,12000,4,562,1799,2
66870290,1,1,8,1,1,1,2,1,5,1,2,84,2002,0,7,1,1,09,5000,4,135,413,1
66871484,1,2,16,2,2,2,2,1,3,1,2,72,2002,2,7,1,1,02,7000,4,548,1658,4
66896487,1,2,16,2,4,2,2,4,6,2,2,48,2004,2,5,1,1,02,20000,4,278,808,1
66898632,4,4,18,5,3,4,2,1,4,1,2,3,2008,3,1,1,2,04,1600,4,110,361,1
66912921,2,2,17,2,3,2,2,2,6,1,2,24,2004,1,5,1,1,02,7000,4,305,923,1
66917926,1,2,10,2,5,2,2,1,2,1,2,2,2009,2,1,1,1,02,5400,4,216,654,1
66925181,2,2,15,2,2,2,2,1,4,1,2,24,2007,1,2,1,1,10,18000,4,466,1413,3
66929068,2,2,9,2,4,2,2,4,6,2,2,24,2002,1,7,1,1,10,10000,4,593,1797,3
66950491,1,2,18,2,2,2,2,4,6,2,2,48,2004,1,5,1,1,02,8000,4,1381,4010,3
66952048,1,3,17,3,5,3,2,1,2,1,2,6,2008,3,1,1,1,08,16000,4,529,1752,1
66953483,1,2,13,2,3,2,2,4,6,2,2,36,2005,0,4,1,1,10,11000,4,562,1632,1
66974732,2,2,18,5,2,2,2,1,1,1,2,36,2005,2,4,1,1,04,18000,4,853,2821,3
66976718,2,2,10,2,2,2,2,4,6,2,2,9,2003,0,6,1,1,10,6666.666667,4,288,847,1
66994066,2,1,12,3,2,3,2,1,4,1,2,36,2005,1,4,1,2,10,2500,4,70,231,1
67005400,4,3,18,3,4,2,2,4,6,2,2,60,2004,2,5,1,1,08,500,4,263,840,1
67027699,1,2,7,2,2,2,2,2,6,1,2,18,2006,0,3,1,1,10,12500,4,519,1526,1
67027934,1,2,7,3,2,2,2,2,6,1,2,36,2003,2,6,1,1,04,14000,4,711,2154,3
67042414,3,2,18,2,6,2,2,1,2,1,2,24,2007,0,2,1,1,10,14000,4,378,1144,3
67079755,1,2,11,2,3,2,2,4,6,2,2,24,2006,1,3,1,1,10,2500,4,270,815,1
67114553,1,2,10,2,2,2,2,1,2,1,2,7,2007,0,2,1,1,10,6560.571429,4,304,920,1
67122781,1,2,9,3,2,2,2,1,2,1,2,48,2004,2,5,1,1,04,17500,4,637,1848,1
67124178,1,2,16,3,4,2,2,1,3,1,2,36,2005,1,4,1,1,06,15000,4,622,1959,2
67142613,1,2,8,2,2,2,2,4,6,2,2,15,2006,1,3,1,1,10,30000,4,1273,3696,2
67142770,1,2,4,3,3,3,2,4,6,2,2,36,2003,2,6,1,1,02,13000,4,635,1865,3
67144000,1,3,18,4,3,3,2,1,5,1,2,12,2008,2,1,1,1,06,8000,4,522,1599,1
67149386,1,2,17,2,6,2,2,2,6,1,2,24,2006,2,3,1,1,02,7000,4,436,1281,3
67155378,2,2,17,2,3,2,2,1,5,1,2,48,2005,1,4,2,1,10,22000,4,708,2168,3
67172759,1,2,17,2,2,2,1,1,1,1,2,18,2007,1,2,1,1,02,13000,4,529,1556,1
67172759,2,2,17,2,2,2,1,1,1,1,1,36,2006,1,3,1,1,02,6500,4,462,1358,4
67175040,2,2,16,2,2,2,2,4,6,2,2,72,2002,2,7,1,1,02,20000,4,1560,4530,4
67188901,2,2,9,2,3,2,2,2,6,1,2,48,2003,0,6,1,1,10,15000,4,488,1435,3
67192663,1,3,18,4,4,3,2,1,5,1,2,24,2006,3,3,1,1,06,22000,4,523,1585,1
67197051,1,2,18,2,2,2,2,4,6,2,2,2,2008,2,1,1,1,02,8400,4,497,1590,1
67211911,2,2,8,2,2,2,2,1,4,1,2,72,2002,0,7,1,1,10,3000,4,252,764,1
67230305,3,2,18,2,4,2,2,1,4,1,2,72,2002,2,7,1,1,02,12000,4,478,1463,1
67231263,1,2,17,2,2,2,2,1,4,1,2,36,2006,2,3,1,1,10,15000,4,858,2703,4
67252996,2,2,16,2,3,2,2,2,6,1,2,60,2003,1,6,1,1,02,8000,4,688,2107,4
67258318,1,2,7,2,1,2,2,1,1,1,2,12,2007,1,2,1,4,10,10000,4,333,1020,1
67279706,1,2,18,3,5,2,2,1,4,1,2,6,2009,2,1,1,1,06,16754,4,638,1932,1
67280494,3,2,18,3,5,2,2,1,1,1,2,48,2003,2,6,1,1,06,6000,4,1412,4098,4
67281772,1,2,11,2,3,2,2,4,6,2,2,36,2003,1,6,1,1,02,9000,4,901,2616,1
67324530,1,3,18,4,3,2,2,1,4,1,2,12,2007,1,2,1,1,06,22000,4,820,2381,1
67327661,2,1,4,1,2,1,2,4,6,2,2,60,2003,0,6,1,1,09,7000,4,294,891,1
67366343,3,2,18,2,3,2,2,1,2,1,2,12,2007,0,2,1,1,10,600,4,248,751,3
67370715,1,2,7,2,2,2,2,1,2,1,2,24,2006,0,3,1,1,10,7000,4,401,1213,4
67407367,1,2,16,2,2,2,2,1,1,1,2,48,2004,0,5,1,1,10,2500,4,546,1672,1
67408748,1,5,5,8,5,4,2,1,1,1,2,24,2003,3,6,1,4,04,10000,4,638,1876,4
67411805,1,1,10,1,1,1,2,1,5,1,2,18,2004,0,5,2,3,09,7500,4,531,1626,1
67414534,1,1,8,1,2,1,2,2,6,1,1,12,2007,1,2,1,1,09,6834,4,392,1137,4
67434000,1,2,2,4,1,2,2,1,1,1,2,48,2004,1,5,1,1,06,9000,4,728,2206,1
67479944,1,1,18,1,1,1,2,1,1,1,2,48,2002,1,7,1,1,01,15000,4,314,1037,1
67483138,1,2,18,2,2,2,2,4,6,2,2,72,2003,2,6,1,1,02,8000,4,497,1522,3
67483482,1,2,18,2,3,2,1,4,6,2,2,4,2009,1,1,1,1,02,12504,4,639,1937,1
67485338,1,2,14,2,2,2,2,1,3,1,2,72,2002,0,7,1,1,10,19000,4,590,1733,1
67507931,1,4,17,8,4,4,2,4,6,2,2,24,2006,2,3,1,1,06,19000,4,737,2358,2
67508741,1,2,18,2,2,2,2,4,6,2,2,36,2006,0,3,1,1,10,4000,4,803,2432,4
67516483,2,2,18,4,2,2,2,1,5,1,2,6,2008,1,1,1,1,04,15000,4,685,2267,3
